Chisq rho_SiOx rho_Cr rho_Au d_oxide d_Cr d_Au l_tether l_lipid1 dl_lipid_on1 dl_lipid_off penetration nf_tether mult_tether vf_bilayer ExProtons scalarmult_off1 scalarmult_off2 d_on1 d_on2 d_on3 d_on4 d_on5 d_on6 d_on7 vf_on1 vf_on2 vf_on3 vf_on4 vf_on5 vf_on6 rho_solv_0 rho_solv_1 rho_solv_h2o rho_solv_5 global_rough sigma rough_au_cr background_1 background_2 background_3 background_4 background_5
2.84211 3.6736008e-06 4.1553152e-06 4.4497594e-06 5.838485 35.71272 114.80716 14.424049 12.968446 2.980976 0.180912 -5.284752 0.6521525 3.6499618 0.999996 0.6503296 0.5116897 0.4766185 10.979364 11.334552 9.396392 9.76698 10.675864 12.36784 9.951064 0.2911794 0.3583608 0.2150652 0.218358 0.0553125 0.0460953 6.14360192e-06 3.7588038e-06 -4.37854308e-07 3.883086e-06 4.67862 3.519233 4.034092 3.98429173e-07 2.18411329e-06 1.968946332e-06 3.057018674e-06 1.21435728e-06
2.81012 3.6313408e-06 4.1103781e-06 4.4422129e-06 5.0004135113 39.60154 111.88736 14.272696 13.05596 -1.430144 0.325504 -1.355984 0.768922 2.8972351 0.9906296 0.6039248 0.5463469 0.5209543 10.796068 11.887244 11.317244 11.961016 10.44236 11.090464 11.283844 0.353574 0.384261 0.2856402 0.1970046 0.0447936 0.0497706 6.14212544e-06 3.7614936e-06 -5.00964852e-07 3.8873556e-06 4.929364 2.724308 4.043708 6.64943392e-07 3.077919493e-06 2.182743564e-06 2.406643775e-06 1.295221104e-06
2.60829 3.40678524e-06 4.2232662e-06 4.4419735e-06 5.0475515 42.39482 108.46696 14.452966 13.236546 0.125304 0.085312 -3.04572 0.5247975 4.5363484 0.999536 0.6974756 0.7278463 0.2502955 11.105144 11.568348 10.663076 9.1768132 10.195192 11.128856 11.895704 0.2263422 0.4857582 0.1705422 0.1273038 0.01218345 0.0134499 6.14427872e-06 3.7613772e-06 -4.4452369e-07 3.883966e-06 5.106656 3.528599 2.3646732 7.59459781e-07 2.648980298e-06 2.218386434e-06 2.33828245e-06 1.490262088e-06
2.82029 3.5586392e-06 4.1393811e-06 4.445953e-06 5.1692882 38.30778 112.43276 14.799835 12.850384 -2.820984 0.225864 -5.78728 0.8818645 2.4999283 0.9999972 0.7629532 0.4573558 0.4573549 9.514044 12.507108 10.315472 12.230108 9.516172 11.862972 11.25992 0.3443604 0.382578 0.2543364 0.2825946 0.0364509 0.03276 6.14448224e-06 3.761007e-06 -5.37763068e-07 3.889052e-06 5.383972 3.946454 5.425684 7.42793464e-07 2.745760938e-06 2.659858122e-06 2.424350233e-06 1.657653603e-06
2.75067 3.7285708e-06 4.126307e-06 4.4367931e-06 5.0001883286 36.64806 114.8052 14.296654 13.203436 -3.8254544 0.292504 -2.578336 0.7072805 2.7363403 0.9964528 0.6436332 0.5949694 0.3746773 9.551968 11.3987 11.224828 11.65078 10.088444 10.839704 10.460472 0.3826452 0.4834698 0.1868928 0.2076564 0.1712625 0.1135674 6.1432496e-06 3.7612992e-06 -4.82305622e-07 3.8921068e-06 4.208252 3.321917 2.483244 6.57804538e-07 2.813297428e-06 2.537732552e-06 2.122940527e-06 1.51009812e-06
2.76768 3.5563496e-06 4.1143015e-06 4.4226271e-06 5.6527565 38.5356 112.54036 14.351446 12.985708 1.040496 0.198208 -3.225136 0.681334 3.5258554 0.9999676 0.83031 0.6455854 0.6453217 10.430436 10.16032 9.2515348 10.68622 11.573524 10.848476 10.103668 0.089388 0.469539 0.218067 0.1728522 0.1290249 0.0544632 6.1434704e-06 3.7595718e-06 -5.37416128e-07 3.8841584e-06 4.072232 3.59516 3.43638 6.64325011e-07 2.201344843e-06 2.765122065e-06 2.467471607e-06 1.152234707e-06
2.77974 3.5220388e-06 4.1177049e-06 4.4309818e-06 5.00000290804 42.52214 109.93126 14.21758 13.253416 -0.114408 0.196952 -1.637264 0.5745685 3.4431112 0.996 0.500003862436 0.6882769 0.5375098 10.295424 10.20536 11.509496 9.098036 9.060288 10.835356 9.03051376 0.1684476 0.5510586 0.070395 0.0782166 0.0397923 0.00416418 6.14566688e-06 3.7566108e-06 -5.35083994e-07 3.8874408e-06 4.259196 3.659219 5.974656 9.39048013e-07 2.470945912e-06 1.699345263e-06 2.106238868e-06 1.097095737e-06
2.82255 3.463084e-06 4.1134474e-06 4.4515834e-06 5.000069822 38.41036 113.26616 14.38957 13.217702 -0.641016 -0.288552 -4.38504 0.53188595 4.7300617 0.9960396 0.6615436 0.5017942 0.4792357 10.58002 10.75318 9.667256 10.844952 12.71134 10.288296 12.141688 0.1585494 0.5281194 0.3377274 0.1424616 0.0633126 0.0703473 6.14394944e-06 3.7599426e-06 -4.75115996e-07 3.8870208e-06 4.037944 3.440387 5.020652 7.97425777e-07 2.625794936e-06 2.406743755e-06 2.170206072e-06 1.191486855e-06
2.74205 3.796e-06 4.1406187e-06 4.4379454e-06 6.599876 40.57186 108.67762 14.449024 13.435528 -3.9199992 -0.271664 -4.777624 0.500000003516 4.2275179 0.996 0.7713028 0.5182732 0.5171806 12.587812 10.351952 9.53914 9.04 9.002602172 9.00002253304 10.814792 0.2961366 0.594 0.3092622 0.0505806 0.0562005 0.062445 6.14463584e-06 3.7595724e-06 -5.632804552e-07 3.8926932e-06 3.540924 3.776243 4.999676 9.9001e-07 2.474280245e-06 2.608408414e-06 2.28759259e-06 1.153644425e-06
2.69409 3.4667948e-06 4.141764e-06 4.4401072e-06 5.12929625 42.06018 109.19962 14.642938 13.305496 0.235496 -0.403128 -2.067312 0.6362105 3.3504076 0.99565 0.78404 0.6422518 0.5869585 10.851888 10.279872 10.204084 10.461852 10.258616 11.515564 9.0533908 0.336171 0.3984552 0.230934 0.1662354 0.002201793 0.001671282 6.14439584e-06 3.7610532e-06 -4.68428686e-07 3.8886592e-06 4.310276 3.264398 3.73002 9.61071967e-07 3.055244029e-06 1.824950137e-06 2.162922529e-06 9.82308699e-07
2.81414 3.469712e-06 4.123655e-06 4.4231575e-06 5.0000792765 36.36298 115.23624 14.704291 13.263132 1.20236 -0.309296 -3.658688 0.72993 2.145538 0.996 0.50003389672 0.6844402 0.6226399 9.44308 10.225596 9.2718172 9.222528 9.0001401768 9.599804 11.240056 0.03368586 0.522531 0.15009 0.1667664 0.066753 0.0741699 6.1436672e-06 3.7610724e-06 -5.16278518e-07 3.888966e-06 4.897744 3.271166 2.00838684 9.9001e-07 1.985912938e-06 1.745206089e-06 2.318891329e-06 7.45186133e-07
2.8784 3.7629544e-06 4.1332308e-06 4.4437108e-06 5.157734 36.65534 114.5945 14.425714 12.907532 1.128912 -0.026944 -3.566648 0.7324545 3.2985019 0.9978432 0.8430608 0.7481485 0.7481485 12.574412 11.534164 10.008132 11.05124 12.347756 10.676216 12.173876 0.1716432 0.4709676 0.2449314 0.0963996 0.0086562 0.009618 6.14545376e-06 3.7611594e-06 -4.29440598e-07 3.8855792e-06 5.185788 3.21302 5.643396 6.19613767e-07 2.414357232e-06 2.718136464e-06 2.971960689e-06 1.265252099e-06
2.91155 3.40992504e-06 4.0576358e-06 4.4453257e-06 5.0001344546 38.68156 114.18006 14.122639 12.937982 2.758584 -0.109848 -3.444088 0.6117555 4.1271715 0.9993612 0.7755656 0.8077699 0.8033167 9.569144 9.1125356 11.400288 11.006612 9.713976 10.467136 10.292336 0.0855312 0.4400526 0.1960944 0.2178828 0.0923433 0.01426104 6.14196128e-06 3.7627824e-06 -5.26388582e-07 3.8917836e-06 4.074256 3.743993 4.408464 9.23658418e-07 2.133783358e-06 1.803874353e-06 2.665277038e-06 1.182633626e-06
2.78441 3.5553716e-06 4.15453e-06 4.4328388e-06 5.27796455 39.25678 112.10182 14.257504 13.100942 1.766328 0.042696 -3.292576 0.6633735 3.2782465 0.9999852 0.6807756 0.7266925 0.4636243 9.48944 11.55134 10.181576 11.621884 9.02776456 11.404532 11.414028 0.064191 0.5269374 0.208542 0.1907052 0.1217217 0.0700707 6.14405312e-06 3.7607682e-06 -4.60858256e-07 3.8864068e-06 4.386324 3.584948 5.405828 7.32888379e-07 2.354414223e-06 1.688787375e-06 2.448665369e-06 9.15352093e-07
2.77774 3.7790444e-06 4.1261198e-06 4.4380318e-06 5.3358323 38.7727 110.96956 14.402404 13.273198 2.63668 0.638712 -4.068072 0.5124177 4.3422787 0.9968628 0.6914956 0.6475033 0.6475033 12.487972 12.400308 12.343484 12.8515 11.02948 11.428336 10.517604 0.01703058 0.5599428 0.04647018 0.0425634 0.026601 0.00523878 6.14359232e-06 3.7609626e-06 -4.48964024e-07 3.89347e-06 4.241392 3.429602 5.623136 7.11483805e-07 3.232233624e-06 2.521815736e-06 2.089842148e-06 1.452454651e-06
2.75363 3.7744688e-06 4.1322896e-06 4.4263504e-06 5.31428495 38.39824 112.4441 14.481514 13.016424 -1.353336 -0.735976 -7.806588 0.5702 4.497382 0.999998 0.6319532 0.5060098 0.5020597 9.02717752 9.2936424 9.1078572 9.766976 12.12364 11.277528 11.13548 0.2171664 0.3111066 0.3668976 0.3509106 0.1208466 0.134274 6.14259008e-06 3.7621458e-06 -5.1174539e-07 3.8879976e-06 4.346644 3.439343 5.32618 9.7158844e-07 2.530888921e-06 2.653039486e-06 2.60612887e-06 1.343871372e-06
2.72738 3.7498852e-06 4.166308e-06 4.4360488e-06 5.0002269773 35.9659 114.33078 15.006052 13.081398 0.270096 0.503408 -1.587384 0.7637685 2.569456 0.99962 0.675396 0.7997104 0.765973 9.742844 10.643656 11.022108 11.515764 11.872896 10.989244 9.9636 0.0744186 0.3607596 0.204624 0.03324954 0.00792093 0.00876984 6.14361344e-06 3.7620078e-06 -4.56410618e-07 3.8911872e-06 5.2665 3.485093 3.179752 6.23581795e-07 2.279939121e-06 2.877844516e-06 2.597045687e-06 1.335188109e-06
2.74727 3.7117168e-06 4.0935119e-06 4.4433511e-06 5.39290355 37.0078 113.6636 14.300623 13.265428 -0.447376 -0.214032 -1.925536 0.5095947 4.5069553 0.9999836 0.50544312 0.6838444 0.5717413 11.588736 10.678688 10.185768 11.673636 9.0411536 12.0212 10.920516 0.2172894 0.406992 0.1885602 0.2043234 0.0317769 0.00521448 6.14383616e-06 3.7604526e-06 -4.67729494e-07 3.8876948e-06 4.420508 3.154766 4.253552 7.69527703e-07 2.706823727e-06 2.460078086e-06 2.079449227e-06 1.53494315e-06
2.69488 3.771494e-06 4.1079575e-06 4.4372311e-06 5.489951 38.53878 111.70874 14.457259 13.14479 -0.732296 0.279632 -1.902408 0.616785 3.5149654 0.9999604 0.51917368 0.6018076 0.5321872 9.833828 11.30058 10.052008 9.60252 9.541864 11.148048 11.01514 0.2336694 0.4865088 0.2401326 0.2096196 0.0394125 0.0437916 6.14439008e-06 3.75837e-06 -5.23643772e-07 3.8911316e-06 3.916576 3.765845 5.026788 7.05683611e-07 2.497980504e-06 1.269141321e-06 1.748960338e-06 1.279854178e-06
2.76824 3.7047304e-06 4.1493833e-06 4.4286307e-06 5.1111527 38.72758 111.66322 14.591098 13.183066 1.193504 0.704216 -4.1388 0.5769905 3.6208855 0.9999184 0.6416512 0.6018868 0.5519836 9.0414784 9.182192 11.457176 12.012024 9.889884 9.0744276 11.526672 0.00803454 0.3339678 0.5345736 0.03833712 0.037491 5.00808e-05 6.14160032e-06 3.7602462e-06 -5.03260964e-07 3.8884784e-06 4.2749 3.575906 4.179456 8.61207931e-07 2.436717759e-06 2.497360628e-06 2.178199473e-06 1.319816184e-06
2.79424 3.4275078e-06 4.1109072e-06 4.4278837e-06 5.0000455121 40.09476 111.31032 14.282362 13.189128 2.746776 0.707184 -2.703328 0.54114085 4.1648509 0.9960396 0.5574684 0.619084 0.5703058 10.509624 11.377228 9.968448 10.464892 10.972464 9.1831144 11.515636 0.1091142 0.5092488 0.2406402 0.08766 0.053769 0.0597432 6.14391488e-06 3.7600224e-06 -5.35746168e-07 3.8907268e-06 3.700308 3.438191 5.877816 8.27824348e-07 1.954274267e-06 1.680369059e-06 1.694736185e-06 8.54939178e-07
2.70507 3.7773132e-06 4.1503193e-06 4.4372671e-06 5.2495637 37.58622 112.41958 14.380372 13.300008 -0.70324 -0.13096 -7.4232432 0.5342586 4.1395267 0.995912 0.8577856 0.6223465 0.5839003 10.140592 9.03181412 11.296612 9.811708 9.42272 10.939924 9.1134772 0.0989754 0.209571 0.4518912 0.2006328 0.092643 0.1029369 6.14286176e-06 3.7597422e-06 -4.87742786e-07 3.8833884e-06 4.539732 3.229778 4.97078 9.69784246e-07 2.641486797e-06 2.452949512e-06 2.273060497e-06 9.21125938e-07
2.64016 3.5325e-06 4.1447982e-06 4.4453938e-06 5.32962995 37.79512 112.92364 14.679766 13.017278 2.211592 0.196456 -3.499384 0.667593 3.4806619 0.9999988 0.7147984 0.7218199 0.4986253 11.570712 10.355492 10.218036 9.1791076 11.771688 12.000132 11.895652 0.290622 0.3676722 0.4033914 0.0843312 0.0798249 0.0886944 6.141872e-06 3.7596426e-06 -4.71751674e-07 3.890794e-06 4.441856 3.622145 5.079944 8.12688499e-07 2.437747553e-06 2.217341643e-06 2.282648579e-06 9.23810401e-07
2.65629 3.62964e-06 4.1447579e-06 4.4469325e-06 5.000604548 42.73884 108.07724 14.759605 13.189072 1.915408 -0.216864 -1.782752 0.689198 3.101779 0.9976904 0.5722824 0.6065029 0.6063301 11.326752 9.875704 10.362144 11.3221 10.2461 12.20654 10.721176 0.219225 0.4607226 0.2604414 0.1189422 0.00426048 0.002297517 6.1434512e-06 3.7598418e-06 -4.96268048e-07 3.8920168e-06 4.622564 3.346001 4.900204 7.52154094e-07 2.214402231e-06 2.067056706e-06 2.259228264e-06 1.089352286e-06
2.69345 3.6741144e-06 4.1107538e-06 4.4493382e-06 5.23096835 37.93386 112.46236 14.39074 13.008794 2.347304 0.472056 -5.372248 0.54820835 4.6334278 0.9977492 0.6164824 0.533539 0.4569301 10.618904 11.008092 12.1417 10.081544 10.53646 11.37924 10.315512 0.1914906 0.3987384 0.2256984 0.194856 0.01468233 0.00347817 6.14352032e-06 3.759087e-06 -4.34849708e-07 3.887542e-06 4.363564 3.269363 4.980116 8.78816305e-07 2.897180648e-06 2.255953919e-06 2.322145678e-06 1.184028347e-06
2.50696 3.7465144e-06 4.1525345e-06 4.4317357e-06 5.0000685179 39.00264 111.39776 14.478904 13.252212 0.702048 0.1068 -3.65852 0.6051925 3.2733658 0.9987564 0.5488932 0.5367322 0.4656826 11.0167 12.81572 9.648984 12.012028 12.015124 10.187568 9.527228 0.1042746 0.485583 0.2034096 0.1888644 0.02709081 0.01599759 6.14369504e-06 3.7609182e-06 -4.9092816e-07 3.8937296e-06 4.73486 3.294665 5.053048 7.73470756e-07 2.562732551e-06 1.794471234e-06 2.575010095e-06 1.192356681e-06
2.68999 3.543024e-06 4.1089377e-06 4.4399761e-06 5.21317355 39.10068 111.65826 14.07727 13.295052 2.39872 -0.037992 -3.565816 0.590745 3.5143219 0.9997756 0.50583024 0.8876314 0.7642684 10.669484 10.2695 9.3738236 11.373128 9.1659704 12.163404 9.596672 0.1388958 0.4436634 0.2400888 0.0816642 0.0180798 0.01890468 6.14201984e-06 3.7611828e-06 -5.05363354e-07 3.8911056e-06 4.157792 3.604406 5.09124 8.58068074e-07 2.611887718e-06 2.462477606e-06 2.560163065e-06 8.25165134e-07
2.80001 3.7537436e-06 4.1357684e-06 4.4477257e-06 5.16794495 41.1008 108.6975 14.536162 13.39343 -0.689568 -0.419872 -4.140336 0.5333559 4.1290822 0.9967932 0.6703832 0.7737589 0.5753305 11.954228 12.708296 10.484172 11.772924 11.459632 9.81806 11.381332 0.1790064 0.4165188 0.2518164 0.030975 0.0043551 0.004839 6.1428992e-06 3.7597182e-06 -4.7495979e-07 3.8875408e-06 4.307912 3.386465 5.478224 8.97671431e-07 2.341626781e-06 1.681968739e-06 2.048185481e-06 6.06813813e-07
3.09692 3.573396e-06 4.1340303e-06 4.4457832e-06 5.0004101876 40.59302 110.62498 14.614759 13.099654 -0.890392 -0.362392 -7.8287584 0.6993785 3.347002 0.996628 0.738446 0.6795766 0.5758507 11.10586 11.286428 11.987216 9.07768 10.90462 10.828196 11.384336 0.1758774 0.3700122 0.2402676 0.2549736 0.1037208 0.0810552 6.14397632e-06 3.758442e-06 -4.76679882e-07 3.8954728e-06 4.86584 2.832536 4.707516 7.01537761e-07 2.913262431e-06 1.854194287e-06 2.70665876e-06 7.33863398e-07
2.87548 3.6987836e-06 4.1413974e-06 4.450468e-06 5.000833427 39.98774 110.58438 14.369194 13.152434 1.967688 -0.223432 -4.877408 0.53796365 4.5506737 0.9981352 0.7306752 0.5405356 0.5405203 12.346136 10.66302 11.472608 10.283284 10.467544 11.93162 11.853416 0.1696686 0.413556 0.2933562 0.2052408 0.020919 0.02324334 6.14346464e-06 3.7588254e-06 -4.80376868e-07 3.8793856e-06 4.722796 3.138257 4.638324 4.43963593e-07 2.642691556e-06 2.648205453e-06 3.143081458e-06 1.039972164e-06
2.76875 3.7791676e-06 4.1118133e-06 4.4327452e-06 5.26249175 36.22804 114.49924 14.153689 13.166868 0.436488 -0.355672 -7.8533376 0.660618 3.1597138 0.999996 0.660904 0.8052481 0.7925122 9.854656 9.01548376 9.0459976 9.2483172 9.1706132 10.0794 9.439392 0.03706236 0.2411034 0.4392186 0.1607328 0.1221285 0.1191423 6.14307584e-06 3.7602246e-06 -5.03730412e-07 3.8905408e-06 4.424952 3.414848 5.060448 8.11834354e-07 2.342341638e-06 1.942276667e-06 2.248110488e-06 1.005953969e-06
2.40533 3.4897796e-06 4.1556857e-06 4.4338696e-06 5.0005543235 38.80462 112.98966 14.009923 13.15067 2.038568 -0.465656 -3.21284 0.6954115 3.387988 0.9920792 0.6879592 0.7464232 0.6396994 9.3638352 11.726072 12.105096 10.972964 9.742036 10.559208 10.974612 0.2390286 0.2220876 0.2951214 0.2851932 0.00843189 0.00936876 6.14384e-06 3.7621266e-06 -5.05686556e-07 3.8912836e-06 4.791044 2.648294 4.365936 5.85953461e-07 3.013942291e-06 1.734088313e-06 2.791161856e-06 1.949835155e-06
2.5863 3.7069428e-06 4.110499e-06 4.4341273e-06 5.32033385 35.26896 115.40636 14.495851 12.977336 0.711024 -0.111784 -0.012784 0.7209415 3.0977695 0.9999956 0.5858488 0.6760513 0.6760513 11.224644 10.128104 11.245888 9.520212 10.700368 11.748828 12.106728 0.4511406 0.4060266 0.078672 0.0527205 0.0319773 0.0355302 6.14299712e-06 3.7606284e-06 -4.86403e-07 3.8877808e-06 4.440428 3.323015 3.78296 7.10061229e-07 2.916991685e-06 1.985598001e-06 2.715222047e-06 1.07548506e-06
2.61295 3.5381156e-06 4.1009388e-06 4.4473801e-06 5.613242 34.38936 116.38006 14.256001 13.308114 -2.278152 -0.232624 -1.02356 0.53702855 4.395214 0.9923356 0.585132 0.4958506 0.4938823 11.026268 12.341548 12.45816 10.590512 11.993584 10.1011 10.634272 0.4459296 0.4357974 0.1484688 0.163785 0.1627539 0.02173563 6.1442432e-06 3.7625946e-06 -5.38135904e-07 3.8876588e-06 4.733804 2.304953 5.734948 6.83244073e-07 2.798850318e-06 3.088052466e-06 2.412187666e-06 1.185772998e-06
2.77229 3.7473192e-06 4.1628175e-06 4.4434747e-06 5.768141 41.31814 108.64954 14.410018 13.061798 -1.089008 -0.109368 -3.508952 0.708488 3.234538 0.9999972 0.6475168 0.6908734 0.6908284 10.918308 10.253484 11.126052 10.323608 10.637768 9.559356 12.231484 0.170667 0.5097546 0.1915446 0.0753444 0.040092 0.0183618 6.14420384e-06 3.7613088e-06 -5.15309908e-07 3.889676e-06 4.652248 3.579911 5.586124 7.65171064e-07 2.133393436e-06 2.411412821e-06 2.614062283e-06 1.188497453e-06
2.74753 3.5553952e-06 4.1116547e-06 4.437847e-06 5.037734255 39.7939 111.44398 14.442598 13.158216 2.162264 -0.279192 -3.54624 0.6343325 3.2082931 0.999984 0.7012284 0.8761213 0.7274548 11.579532 12.512684 12.045976 10.050672 12.209052 11.285076 12.631444 0.2139276 0.3401652 0.2388546 0.0449178 0.0460752 0.001071891 6.14292224e-06 3.7594344e-06 -5.24745348e-07 3.8912028e-06 4.01406 3.369605 4.812316 8.37015148e-07 2.722840523e-06 1.992481624e-06 2.283028503e-06 1.138127529e-06
2.94213 3.7549392e-06 4.1381981e-06 4.4355043e-06 5.00024278085 40.18736 110.47952 14.316121 13.118904 0.203832 0.108656 -2.74332 0.615723 3.7163314 0.9998232 0.5844892 0.7133473 0.6141817 11.554692 9.496168 12.666724 12.386208 9.815912 9.02764936 11.581276 0.2526774 0.4992372 0.15579 0.1731 0.00327291 0.00363657 6.1439984e-06 3.7613604e-06 -5.0419405e-07 3.8958864e-06 4.29588 3.292397 5.499556 8.20146034e-07 2.780898909e-06 2.285997909e-06 2.522755548e-06 1.102369682e-06
2.84157 3.5327856e-06 4.1029304e-06 4.4405962e-06 5.00002741297 38.21314 113.51942 13.791169 13.157992 1.905504 -0.018664 -2.131168 0.5976705 4.0732264 0.9871648 0.6307208 0.5226877 0.5020093 9.062432 9.3370132 11.955924 12.221432 11.882316 10.772196 12.738488 0.197436 0.3948828 0.4187268 0.1626522 0.01867071 0.02074524 6.14309696e-06 3.7607112e-06 -4.54874122e-07 3.8869888e-06 5.242776 2.408183 4.8067 3.94977628e-07 2.671905712e-06 2.284378233e-06 2.352214663e-06 1.328804386e-06
2.89865 3.7213624e-06 4.1011819e-06 4.4361853e-06 5.00005111145 34.58198 116.60702 14.021569 13.129292 -0.310656 -0.330544 -1.023304 0.659705 3.6017884 0.9995504 0.50958612 0.5802895 0.4765897 11.891656 10.782176 12.527072 10.236664 10.086904 9.662564 10.740188 0.475029 0.4275264 0.223263 0.1472136 0.0770787 0.0856431 6.14136896e-06 3.7615008e-06 -5.37977374e-07 3.8903252e-06 4.984168 3.308996 4.645012 2.30075695e-07 2.885033078e-06 2.043786361e-06 3.144446185e-06 6.64022369e-07
3.08537 3.569536e-06 4.1194469e-06 4.443268e-06 5.0000517041 41.97784 110.67672 14.381398 13.363092 -3.92 -0.349816 -7.3534344 0.505 3.8267164 0.9960396 0.7844276 0.4337092 0.4337092 12.379772 11.451304 9.3602992 10.613188 10.780532 9.000187774 11.181324 0.1925118 0.594 0.5467008 0.03741792 0.0415755 0.0461949 6.14322176e-06 3.75909e-06 -4.8126198e-07 3.8876596e-06 3.85714 3.717167 5.96 9.9001e-07 2.189407231e-06 2.47560498e-06 2.05743863e-06 1.402709602e-06
2.50047 3.56512e-06 4.0818431e-06 4.4457568e-06 5.00000126247 35.85196 115.4696 14.480209 13.093158 -2.065624 -0.720328 -6.168448 0.736033 2.6181046 0.9994456 0.6376448 0.5526775 0.5365045 9.884772 11.174096 9.983684 11.728392 10.100784 12.317112 12.063272 0.3394512 0.3055062 0.4814178 0.0680556 0.0672504 0.0481227 6.1433408e-06 3.7586634e-06 -4.84872646e-07 3.889816e-06 4.847608 3.524726 4.134432 8.21122057e-07 2.926674748e-06 2.216396832e-06 2.461422817e-06 1.55888836e-06
2.94031 3.7015228e-06 4.1246092e-06 4.4289595e-06 5.00041377365 38.16004 112.46326 14.557213 13.225122 0.874888 0.16752 -3.665648 0.7812975 2.3976514 0.9968056 0.6015104 0.6017365 0.501904 11.675232 10.420328 10.006548 11.299224 11.73036 9.1331276 11.281764 0.1881258 0.5132412 0.1738332 0.0879558 0.0908475 0.0518931 6.14312768e-06 3.760797e-06 -5.47609856e-07 3.8899788e-06 4.967916 3.388148 5.433376 8.89195915e-07 2.714312229e-06 1.697930546e-06 3.303109446e-06 1.253719406e-06
2.59907 3.7459996e-06 4.1257064e-06 4.441693e-06 5.11095425 37.74934 112.42394 14.280553 13.183318 2.501344 -0.23088 -2.398048 0.5085104 4.8253393 0.999964 0.7263592 0.6799222 0.6653449 11.677432 12.478824 11.48554 11.21804 11.64866 11.334844 11.662152 0.0939048 0.5648538 0.0942894 0.0692364 0.0769266 0.002332479 6.1443296e-06 3.759495e-06 -4.89133534e-07 3.8927292e-06 4.43704 3.546257 4.42242 5.77563859e-07 2.383898325e-06 2.141746765e-06 2.485313038e-06 5.62207736e-07
2.87293 3.615202e-06 4.1341265e-06 4.4389582e-06 5.37549125 37.90238 112.31884 14.675104 13.134738 -0.560272 -0.325216 -3.65508 0.5256148 4.9368034 0.9981896 0.7241256 0.6131836 0.4858165 12.155668 12.039396 12.110428 10.934456 10.658488 10.706396 10.28212 0.3302298 0.4716696 0.23892 0.2178606 0.00882453 0.00980502 6.14504672e-06 3.760431e-06 -5.11259176e-07 3.8834864e-06 4.650376 3.057314 5.219052 9.64683352e-07 2.329389229e-06 2.666551783e-06 3.018611357e-06 1.459373267e-06
2.80078 3.6963156e-06 4.1142625e-06 4.445386e-06 5.00006552855 37.56016 113.54762 14.132872 12.98589 2.803976 -0.06448 -2.707696 0.692897 3.4775335 0.9993152 0.6745224 0.6695047 0.5506174 10.760884 10.521916 10.04334 9.19192 9.733908 9.3200464 11.42818 0.144534 0.5263254 0.3026724 0.1856004 0.0555723 0.0329472 6.14340704e-06 3.759459e-06 -5.09237628e-07 3.8857532e-06 4.411856 3.065585 5.671632 9.04722373e-07 1.905224079e-06 3.028004478e-06 2.354169272e-06 1.214702211e-06
2.59849 3.6027776e-06 4.1411153e-06 4.452436e-06 5.0000085707 40.84086 109.85134 14.175019 13.160456 0.925528 -0.266408 -4.224472 0.51065255 4.9694635 0.9993124 0.843866 0.5623048 0.5623048 10.679056 10.515456 10.005648 11.433024 11.829984 10.424392 10.599364 0.1342626 0.4708092 0.2626368 0.2918184 0.0045528 0.00505866 6.14289728e-06 3.7612938e-06 -4.9254168e-07 3.8873476e-06 4.525288 3.049115 4.710032 7.81030189e-07 2.59953019e-06 2.284623184e-06 2.265766956e-06 1.267631623e-06
