# z rho mu
302.851 3.61266e-06 0
303.351 3.61266e-06 0
303.351 3.61266e-06 0
303.851 3.61266e-06 0
303.851 3.61266e-06 0
304.351 3.61266e-06 0
304.351 3.61266e-06 0
304.851 3.61266e-06 0
304.851 3.61266e-06 0
305.351 3.61266e-06 0
305.351 3.61266e-06 0
305.851 3.61266e-06 0
305.851 3.61266e-06 0
306.351 3.61266e-06 0
306.351 3.61266e-06 0
306.851 3.61266e-06 0
306.851 3.61266e-06 0
307.351 3.61266e-06 0
307.351 3.61266e-06 0
307.851 3.61266e-06 0
307.851 3.61266e-06 0
308.351 3.61266e-06 0
308.351 3.61266e-06 0
308.851 3.61266e-06 0
308.851 3.61266e-06 0
309.351 3.61266e-06 0
309.351 3.61266e-06 0
309.851 3.61266e-06 0
309.851 3.61266e-06 0
310.351 3.61266e-06 0
310.351 3.61266e-06 0
310.851 3.61266e-06 0
310.851 3.61266e-06 0
311.351 3.61266e-06 0
311.351 3.61266e-06 0
311.851 3.61266e-06 0
311.851 3.61266e-06 0
312.351 3.61266e-06 0
312.351 3.61266e-06 0
312.851 3.61266e-06 0
312.851 3.61266e-06 0
313.351 3.61266e-06 0
313.351 3.61266e-06 0
313.851 3.61266e-06 0
313.851 3.61266e-06 0
314.351 3.61266e-06 0
314.351 3.61266e-06 0
314.851 3.61266e-06 0
314.851 3.61266e-06 0
315.351 3.61266e-06 0
315.351 3.61266e-06 0
315.851 3.61266e-06 0
315.851 3.61266e-06 0
316.351 3.61266e-06 0
316.351 3.61266e-06 0
316.851 3.61266e-06 0
316.851 3.61266e-06 0
317.351 3.61266e-06 0
317.351 3.61266e-06 0
317.851 3.61266e-06 0
317.851 3.61266e-06 0
318.351 3.61266e-06 0
318.351 3.61266e-06 0
318.851 3.61266e-06 0
318.851 3.61266e-06 0
319.351 3.61266e-06 0
319.351 3.61266e-06 0
319.851 3.61266e-06 0
319.851 3.61266e-06 0
320.351 3.61266e-06 0
320.351 3.61266e-06 0
320.851 3.61266e-06 0
320.851 3.61266e-06 0
321.351 3.61266e-06 0
321.351 3.61266e-06 0
321.851 3.61266e-06 0
321.851 3.61266e-06 0
322.351 3.61266e-06 0
322.351 3.61266e-06 0
322.851 3.61266e-06 0
322.851 3.61266e-06 0
323.351 3.61266e-06 0
323.351 3.61266e-06 0
323.851 3.61266e-06 0
323.851 3.61266e-06 0
324.351 3.61266e-06 0
324.351 3.61266e-06 0
