# x	 y	 dy	 fy
1.920000000000000040e-01 1.626100000000000101e+00 1.000000000000000021e-02 1.639508275999630005e+00
1.930000000000000049e-01 1.610100000000000087e+00 1.000000000000000021e-02 1.623974770408492141e+00
1.940000000000000058e-01 1.593900000000000095e+00 1.000000000000000021e-02 1.608441264817354277e+00
1.950000000000000067e-01 1.577299999999999924e+00 1.000000000000000021e-02 1.592398476209454516e+00
1.960000000000000075e-01 1.560400000000000009e+00 1.000000000000000021e-02 1.574907721232482904e+00
1.970000000000000084e-01 1.543199999999999905e+00 1.000000000000000021e-02 1.557416966255511293e+00
1.980000000000000093e-01 1.525700000000000056e+00 1.000000000000000021e-02 1.539926211278539681e+00
1.990000000000000102e-01 1.508000000000000007e+00 1.000000000000000021e-02 1.522435456301568069e+00
2.000000000000000111e-01 1.489900000000000002e+00 1.000000000000000021e-02 1.504944701324596457e+00
2.010000000000000120e-01 1.471600000000000019e+00 1.000000000000000021e-02 1.487453946347624845e+00
2.020000000000000129e-01 1.453000000000000069e+00 1.000000000000000021e-02 1.468236227735119082e+00
2.030000000000000138e-01 1.434199999999999919e+00 1.000000000000000021e-02 1.448980156777371020e+00
2.039999999999999869e-01 1.415100000000000025e+00 1.000000000000000021e-02 1.429724085819623403e+00
2.049999999999999878e-01 1.395699999999999941e+00 1.000000000000000021e-02 1.410468014861875119e+00
2.059999999999999887e-01 1.376100000000000101e+00 1.000000000000000021e-02 1.391211943904127057e+00
2.069999999999999896e-01 1.356200000000000072e+00 1.000000000000000021e-02 1.371955872946378774e+00
2.079999999999999905e-01 1.336200000000000054e+00 1.000000000000000021e-02 1.351617413292993009e+00
2.089999999999999913e-01 1.315800000000000081e+00 1.000000000000000021e-02 1.330806957982081595e+00
2.099999999999999922e-01 1.295299999999999896e+00 1.000000000000000021e-02 1.309996502671169960e+00
2.109999999999999931e-01 1.274599999999999955e+00 1.000000000000000021e-02 1.289186047360258547e+00
2.119999999999999940e-01 1.253600000000000048e+00 1.000000000000000021e-02 1.268375592049347134e+00
2.129999999999999949e-01 1.232399999999999940e+00 1.000000000000000021e-02 1.247565136738435720e+00
2.139999999999999958e-01 1.211100000000000065e+00 1.000000000000000021e-02 1.226206688579101867e+00
2.149999999999999967e-01 1.189500000000000002e+00 1.000000000000000021e-02 1.204073909904514794e+00
2.159999999999999976e-01 1.167799999999999949e+00 1.000000000000000021e-02 1.181941131229927500e+00
2.169999999999999984e-01 1.145899999999999919e+00 1.000000000000000021e-02 1.159808352555340205e+00
2.179999999999999993e-01 1.123799999999999910e+00 1.000000000000000021e-02 1.137675573880752911e+00
2.190000000000000002e-01 1.101599999999999913e+00 1.000000000000000021e-02 1.115542795206165616e+00
2.200000000000000011e-01 1.079199999999999937e+00 1.000000000000000021e-02 1.093268536938339475e+00
2.210000000000000020e-01 1.056599999999999984e+00 1.000000000000000021e-02 1.070067889030591690e+00
2.220000000000000029e-01 1.034000000000000030e+00 1.000000000000000021e-02 1.046867241122843906e+00
2.230000000000000038e-01 1.011100000000000110e+00 1.000000000000000021e-02 1.023666593215096121e+00
2.240000000000000047e-01 9.881699999999999928e-01 1.000000000000000021e-02 1.000465945307348337e+00
