# z rho mu P theta
303.766 6.33482e-06 0 0 270
304.266 6.33482e-06 0 0 270
304.266 6.33482e-06 0 0 270
304.766 6.33482e-06 0 0 270
304.766 6.33482e-06 0 0 270
305.266 6.33482e-06 0 0 270
305.266 6.33482e-06 0 0 270
305.766 6.33482e-06 0 0 270
305.766 6.33482e-06 0 0 270
306.266 6.33482e-06 0 0 270
306.266 6.33482e-06 0 0 270
306.766 6.33482e-06 0 0 270
306.766 6.33482e-06 0 0 270
307.266 6.33482e-06 0 0 270
307.266 6.33482e-06 0 0 270
307.766 6.33482e-06 0 0 270
307.766 6.33482e-06 0 0 270
308.266 6.33482e-06 0 0 270
308.266 6.33482e-06 0 0 270
308.766 6.33482e-06 0 0 270
308.766 6.33482e-06 0 0 270
309.266 6.33482e-06 0 0 270
309.266 6.33482e-06 0 0 270
309.766 6.33482e-06 0 0 270
309.766 6.33482e-06 0 0 270
310.266 6.33482e-06 0 0 270
310.266 6.33482e-06 0 0 270
310.766 6.33482e-06 0 0 270
310.766 6.33482e-06 0 0 270
311.266 6.33482e-06 0 0 270
311.266 6.33482e-06 0 0 270
311.766 6.33482e-06 0 0 270
311.766 6.33482e-06 0 0 270
312.266 6.33482e-06 0 0 270
312.266 6.33482e-06 0 0 270
312.766 6.33482e-06 0 0 270
312.766 6.33482e-06 0 0 270
313.266 6.33482e-06 0 0 270
313.266 6.33482e-06 0 0 270
313.766 6.33482e-06 0 0 270
313.766 6.33482e-06 0 0 270
314.266 6.33482e-06 0 0 270
314.266 6.33482e-06 0 0 270
314.766 6.33482e-06 0 0 270
314.766 6.33482e-06 0 0 270
315.266 6.33482e-06 0 0 270
315.266 6.33482e-06 0 0 270
315.766 6.33482e-06 0 0 270
315.766 6.33482e-06 0 0 270
316.266 6.33482e-06 0 0 270
316.266 6.33482e-06 0 0 270
