# x	 y	 dy	 fy
2.382799999999999918e-01 8.564760153107959795e-01 5.000000000000000278e-02 7.229045701011305169e-01
2.384100000000000108e-01 7.471661928476710512e-01 5.000000000000000278e-02 7.202818142467068974e-01
2.391399999999999915e-01 7.169114205547429952e-01 5.000000000000000278e-02 7.055385460121205154e-01
2.391800000000000037e-01 8.320800905660890034e-01 5.000000000000000278e-02 7.047299096922765571e-01
2.398599999999999899e-01 5.673344807589779659e-01 5.000000000000000278e-02 6.909830922549338172e-01
2.400899999999999979e-01 8.077213333242200255e-01 5.000000000000000278e-02 6.863311682787556212e-01
2.405899999999999983e-01 6.319377084660500188e-01 5.000000000000000278e-02 6.762075540385000805e-01
2.409999999999999920e-01 7.900885760823499471e-01 5.000000000000000278e-02 6.679061903614906814e-01
2.413099999999999967e-01 7.068337686702850231e-01 5.000000000000000278e-02 6.616287714846450507e-01
2.419000000000000039e-01 7.620596513376439729e-01 5.000000000000000278e-02 6.496700424948080865e-01
2.420400000000000051e-01 7.107469963773570543e-01 5.000000000000000278e-02 6.468323779887450442e-01
2.427600000000000036e-01 6.313230565815920459e-01 5.000000000000000278e-02 6.322358533427544502e-01
2.428099999999999981e-01 7.352648940957750012e-01 5.000000000000000278e-02 6.312217858183299946e-01
2.434900000000000120e-01 5.966762842886630391e-01 5.000000000000000278e-02 6.174304674861570419e-01
2.437199999999999922e-01 7.417841368539049851e-01 5.000000000000000278e-02 6.127657568738050786e-01
2.442199999999999926e-01 5.923475119957349877e-01 5.000000000000000278e-02 6.026238406545766368e-01
2.446200000000000041e-01 7.213022121091989813e-01 5.000000000000000278e-02 5.945101524979865548e-01
2.449399999999999911e-01 5.594545721999699683e-01 5.000000000000000278e-02 5.880192019727147335e-01
2.455299999999999983e-01 6.888104548673289473e-01 5.000000000000000278e-02 5.760546869131188963e-01
2.456699999999999995e-01 6.511097999070419862e-01 5.000000000000000278e-02 5.732158110864719047e-01
2.463899999999999979e-01 5.902828601112769524e-01 5.000000000000000278e-02 5.586172949577620228e-01
2.464399999999999924e-01 6.607436976254600358e-01 5.000000000000000278e-02 5.576042054155161409e-01
2.471200000000000063e-01 6.035940878183490010e-01 5.000000000000000278e-02 5.438261876409722362e-01
2.473400000000000043e-01 6.319257728807540220e-01 5.000000000000000278e-02 5.393685936550906002e-01
2.478400000000000047e-01 5.734191480225839799e-01 5.000000000000000278e-02 5.292448165779826130e-01
2.482499999999999984e-01 6.226440156388840519e-01 5.000000000000000278e-02 5.209478134217885303e-01
2.485700000000000132e-01 5.915163757296549862e-01 5.000000000000000278e-02 5.144721036413439919e-01
2.491599999999999926e-01 6.186362583970149709e-01 5.000000000000000278e-02 5.025444262404450413e-01
2.492900000000000116e-01 5.794424359338899988e-01 5.000000000000000278e-02 4.999181467274739221e-01
2.500200000000000200e-01 7.086596636409620009e-01 5.000000000000000278e-02 4.851705771546380719e-01
2.500600000000000045e-01 5.989843336523079653e-01 5.000000000000000278e-02 4.843624911506473896e-01
2.507499999999999729e-01 6.401478913480339594e-01 5.000000000000000278e-02 4.704526379779895850e-01
