Chisq l_lipid sigma global_rough rhoprot d_on1 d_on2 d_on3 d_on4 d_on5 d_on6 d_on7 d_on8 d_on9 d_on10 d_on11 d_on12 d_on13 d_on14 d_on15 d_on16 d_on17 d_on18 d_on19 d_on20 d_on21 d_on22 d_on23 vf_on1 vf_on2 vf_on3 vf_on4 vf_on5 vf_on6 vf_on7 vf_on8 vf_on9 vf_on10 vf_on11 vf_on12 vf_on13 vf_on14 vf_on15 vf_on16 vf_on17 vf_on18 vf_on19 vf_on20 vf_on21 vf_on22 vf_on23 rho_solv_0 mu_solv_0 mu_organic beamintensity alignment background_0
2.92746 11.210998 4.354112 6.499022 1.2397716e-05 -1.65432 -3.53564 -1.093772 4.92116 3.1705 3.30904 2.3673 -0.58105 3.79262 -3.82621 3.76841 -0.68449 -2.82562 -0.46518 -2.92208 -2.0349 3.69623 -0.5961 -0.15046 3.48944 4.53308 2.88452 0.73572 0.0008217198 0.4478094 0.6542672 0.7289288 0.4150736 0.3092864 0.475012 0.6807112 0.5413464 0.3612348 0.4534506 0.3493725 0.212109 0.219554 0.2892785 0.351883 0.2850075 0.2316385 0.1145295 0.0452537 0.02050875 0.0227875 0.02531945 1.0325827e-05 2.26982342e-07 8.5921309e-08 1.0223712 0.006046089 1.14668208e-08
2.26421 10.174648 4.1608535 6.7823975 1.226534e-05 -2.93251 -4.15034 -2.024492 4.38157 4.93622 3.29609 3.73141 -1.05779 3.56003 -3.95524 3.98673 -1.26567 -3.22448 -0.86564 -2.85132 -1.79046 3.33395 -1.47783 4.68947 3.08419 3.88298 3.33338 0.41278 0.006911811 0.5078097 0.685884 0.7100272 0.355848 0.3239944 0.5042864 0.6820224 0.5109138 0.3423456 0.4733478 0.34479 0.2078085 0.2008605 0.2761405 0.341389 0.280445 0.241385 0.0943325 0.050446 0.03131915 0.01234155 0.01371285 1.0186538e-05 2.27375769e-07 9.1668457e-08 1.0184776 0.005187007 1.36734986e-08
3.58949 10.079126 4.1144555 6.8616275 1.2317864e-05 -2.79362 -4.07966 -2.035628 4.24981 4.99471 3.20948 3.62113 -1.15859 3.45129 -3.83749 3.96556 -0.95779 -3.09886 -0.99615 -2.68955 -1.83266 3.90451 -1.8608 4.65374 3.25845 4.04044 3.68565 0.10583 0.01572606 0.517059 0.707196 0.7114312 0.3635264 0.334072 0.5198752 0.6905688 0.514323 0.3571245 0.4772277 0.344676 0.2105965 0.2117215 0.2868665 0.34556 0.289955 0.246686 0.0883405 0.0486972 0.0262593 0.0152442 0.016938 1.021576e-05 2.48476141e-07 9.1133857e-08 1.0182696 0.005549985 1.29196094e-08
2.76697 10.197244 4.04597 6.806822 1.2333532e-05 -2.80264 -4.124773 -2.035784 4.25568 4.9 3.20806 3.62711 -1.15793 3.45653 -3.85288 3.95599 -0.97171 -3.09956 -0.99293 -2.69048 -1.83407 3.90446 -1.85875 4.64861 3.25977 4.04065 3.68558 0.10562 0.01645182 0.5154021 0.7079928 0.7041144 0.368444 0.334432 0.5174208 0.6910352 0.5186709 0.3580722 0.4800411 0.34217 0.211254 0.210434 0.2875255 0.3455295 0.289794 0.247467 0.086091 0.050287 0.0265985 0.0139457 0.0154952 1.0224576e-05 2.48429564e-07 9.1118611e-08 1.018539 0.005537378 1.28864758e-08
2.61405 12.222372 3.6543135 6.098483 1.3012864e-05 -4.9 0.62479 1.09084 3.15518 2.93067 4.9 4.9 4.9 4.9 -2.23767 4.9 -4.99999322815 2.03877 -4.220891 -1.35596 -0.31169 3.18011 -1.76116 3.17824 0.70581 4.9 -1.30041 -1.38075 0.004196961 0.02748375 0.5662864 0.5814096 0.44258 0.2239136 0.3946528 0.509836 0.478953 0.3182913 0.3241062 0.3862905 0.1288575 0.131038 0.1824175 0.2463765 0.2102315 0.180875 0.0848825 0.0337857 0.0106821 3.638125e-08 4.04236e-08 1.0418338e-05 9.00005515698e-09 9.6904864e-08 0.9988036 0.00591717 1.00130327822e-10
3.16554 9.966762 4.5296625 7.2855365 1.2454364e-05 -2.29071 -4.875736 -2.304488 4.9 2.5031 1.95166 3.65421 -1.85204 3.6784 -4.176683 3.64994 -1.11197 -3.65084 -0.83387 -3.17233 -1.99022 1.67004 -2.74727 4.90162 3.67123 1.95461 4.46726 1.47551 0.009 0.486513 0.657284 0.6895712 0.4166184 0.3128496 0.4984736 0.6687832 0.517176 0.3669426 0.4646871 0.3330315 0.210652 0.1965605 0.2707195 0.337966 0.28527 0.2562775 0.0781665 0.0579375 0.03009895 0.0113318 0.0125909 1.0318968e-05 1.99546507e-07 7.0873804e-08 1.0219912 0.005652563 1.51529338e-08
2.98851 10.079126 4.1144555 6.8616275 1.2317864e-05 -2.79362 -4.07966 -2.035628 4.24981 4.99471 3.20948 3.62113 -1.15859 3.45129 -3.83749 3.96556 -0.95779 -3.09886 -0.99615 -2.68955 -1.83266 3.90451 -1.8608 4.65374 3.25845 4.04044 3.68565 0.10583 0.01572606 0.517059 0.707196 0.7114312 0.3635264 0.334072 0.5198752 0.6905688 0.514323 0.3571245 0.4772277 0.344676 0.2105965 0.2117215 0.2868665 0.34556 0.289955 0.246686 0.0883405 0.0486972 0.0262593 0.0152442 0.016938 1.021576e-05 2.48476141e-07 9.1133857e-08 1.0182696 0.005549985 1.29196094e-08
2.65836 10.10028 4.202359 6.815182 1.2288168e-05 -2.9022 -4.219586 -1.940276 4.11558 4.94088 3.14776 3.38553 -1.11974 3.57981 -3.95018 4.02328 -1.28565 -3.12612 -0.83983 -2.88288 -1.96254 3.99069 -2.10505 4.68547 3.39151 3.7916 3.78628 0.48274 0.008051679 0.4993983 0.6922736 0.7060992 0.3645784 0.32026 0.504312 0.676712 0.5041881 0.3504402 0.4639707 0.353518 0.2077605 0.20023 0.271628 0.330373 0.285019 0.2442995 0.086218 0.0469735 0.02651525 0.01303375 0.01448195 1.0146638e-05 2.28190371e-07 9.1806661e-08 1.0160674 0.005117175 1.384745e-08
4.48172 10.074296 3.8714075 7.011053 1.2221328e-05 -3.01451 -4.334213 -1.994084 4.34938 4.9 2.77233 2.69547 -0.87129 3.64495 -3.98415 4.05161 -1.46022 -3.32899 -1.48436 -2.87141 -2.19979 3.38468 -1.78452 4.69804 2.62587 4.13293 3.84573 0.66306 0.009 0.5152491 0.7258352 0.6853672 0.3646064 0.321588 0.4788024 0.6585168 0.4748643 0.3392388 0.4633137 0.359374 0.2105115 0.195929 0.2587755 0.328429 0.282787 0.2411805 0.0849595 0.050343 0.0243738 0.0138222 0.0147305 9.931615e-06 2.41802747e-07 9.2165536e-08 1.021078 0.004849873 1.35009444e-08
3.62361 10.055354 3.9613345 6.755522 1.2325324e-05 -2.902 -3.87611 -1.703648 4.98054 2.88001 3.07656 3.62288 -1.21785 3.29397 -3.85479 4.15977 -1.03045 -3.21336 -0.59257 -2.76406 -1.68713 4.97158 -1.6599 3.78478 3.14442 4.02173 3.76486 0.04214 0.02387565 0.5382369 0.7168288 0.7289944 0.406216 0.3215016 0.5319568 0.6954936 0.512955 0.3659805 0.4823442 0.3545005 0.227714 0.217139 0.287106 0.3388005 0.2774045 0.23685 0.0909925 0.0367617 0.04084635 0.01289505 0.01432785 1.0311482e-05 2.53495556e-07 6.8055868e-08 1.0185814 0.005928776 1.36555845e-08
5.6823 12.504962 1.902599 5.425066 1.1691076e-05 -0.34089 -4.99999 -1.203932 4.95103 1.81362 -1.76472 2.62198 0.38856 4.97884 -3.91766 4.95128 1.01857 -3.35444 4.94172 -4.897874 1.49963 -2.00607 2.12657 0.79834 -2.29638 2.73734 4.94091 2.57905 0.03003021 0.325647 0.8743928 0.8104824 0.6331496 0.4256928 0.571084 0.7744456 0.6135435 0.4452669 0.5399838 0.401211 0.261834 0.2412955 0.281857 0.3597375 0.35525 0.282047 0.1859015 0.0919485 0.03403595 0.01830795 0.0189241 9.434594e-06 1.531630697e-08 7.5920428e-08 1.0104864 0.002772532 9.0900838e-09
2.56108 10.25344 3.9538485 6.8498 1.2285372e-05 -2.55146 -3.8179 -1.68116 4.88309 1.33016 3.10304 3.85421 -0.66316 3.31938 -3.94329 3.28391 -0.45008 -2.90503 -1.36326 -2.71263 -1.65957 4.12509 -1.63739 2.88313 3.69593 2.41219 3.82139 -0.02129 0.01819521 0.5241762 0.711152 0.7234464 0.435588 0.3196496 0.5623056 0.7223576 0.5544018 0.3787173 0.4997547 0.350343 0.2064655 0.2265735 0.3047545 0.3550005 0.2977695 0.245285 0.1086745 0.052444 0.0283716 0.0210864 0.02209435 1.0245419e-05 2.45965938e-07 8.8624306e-08 1.0249894 0.005806416 1.10513035e-08
2.43782 9.49282 4.202169 6.864981 1.276522e-05 -3.86553 -4.415467 -0.684296 1.21573 4.04403 1.60446 3.01479 -1.65214 3.634 -4.771756 2.6566 -3.02224 -3.21601 -2.93454 -2.21206 -3.16738 0.90959 2.42698 -3.30915 2.26152 2.90996 0.74302 3.96615 0.02272986 0.532233 0.6250448 0.6826208 0.3636512 0.3048872 0.4829656 0.6275128 0.48087 0.3520584 0.4587003 0.3497235 0.226391 0.220923 0.2864345 0.3306255 0.2832225 0.205827 0.130032 0.03974325 0.02670645 0.02967385 0.03297095 1.0367608e-05 1.92228963e-07 4.5208549e-08 1.0139762 0.006764296 1.07652767e-08
2.99711 10.079126 4.1144555 6.8616275 1.2317864e-05 -2.79362 -4.07966 -2.035628 4.24981 4.99471 3.20948 3.62113 -1.15859 3.45129 -3.83749 3.96556 -0.95779 -3.09886 -0.99615 -2.68955 -1.83266 3.90451 -1.8608 4.65374 3.25845 4.04044 3.68565 0.10583 0.01572606 0.517059 0.707196 0.7114312 0.3635264 0.334072 0.5198752 0.6905688 0.514323 0.3571245 0.4772277 0.344676 0.2105965 0.2117215 0.2868665 0.34556 0.289955 0.246686 0.0883405 0.0486972 0.0262593 0.0152442 0.016938 1.021576e-05 2.48476141e-07 9.1133857e-08 1.0182696 0.005549985 1.29196094e-08
2.7474 10.079126 4.1144555 6.8616275 1.2317864e-05 -2.79362 -4.07966 -2.035628 4.24981 4.99471 3.20948 3.62113 -1.15859 3.45129 -3.83749 3.96556 -0.95779 -3.09886 -0.99615 -2.68955 -1.83266 3.90451 -1.8608 4.65374 3.25845 4.04044 3.68565 0.10583 0.01572606 0.517059 0.707196 0.7114312 0.3635264 0.334072 0.5198752 0.6905688 0.514323 0.3571245 0.4772277 0.344676 0.2105965 0.2117215 0.2868665 0.34556 0.289955 0.246686 0.0883405 0.0486972 0.0262593 0.0152442 0.016938 1.021576e-05 2.48476141e-07 9.1133857e-08 1.0182696 0.005549985 1.29196094e-08
2.48347 10.027774 3.984885 6.5667475 1.222948e-05 -3.57857 -4.020084 -1.819256 4.87493 4.9 2.56825 2.63961 -1.37173 4.14676 -4.99999412088 4.21579 0.14199 -4.9339152 -0.33027 -4.26176 -0.35149 4.05601 -1.51305 4.9 2.81782 4.47515 3.08616 -0.2078 0.002917143 0.5082246 0.7293896 0.7129064 0.327492 0.2981584 0.4800744 0.67982 0.5096052 0.3501819 0.4616352 0.3100665 0.197862 0.2073125 0.2853335 0.3571995 0.294023 0.245382 0.084736 0.03872335 0.01174875 0.00478603 0.0053178 1.0406843e-05 3.54305031e-07 9.779725e-08 1.015729 0.005223036 1.74540224e-08
5.4351 8.14 4.1944835 7.373212 1.2103296e-05 -4.99999 -4.9999217162 -2.922236 3.0938 4.9 4.9 2.95847 -3.90102 4.9 -4.999710944 4.9 -1.57371 -3.62423 1.72236 -4.999831338 -4.258616 -2.57873 -3.75937 0.62472 4.9 -2.38968 4.9 4.9 0.009 0.6031908 0.7717472 0.6879984 0.3600832 0.3597576 0.4918488 0.6123784 0.4508892 0.3438351 0.410319 0.2832785 0.190496 0.2022895 0.2419145 0.2896815 0.255331 0.21679 0.099616 0.03457755 0.02644895 0.00931795 0.00300879 9.807127e-06 9.00172177331e-09 9.901e-08 0.996616 0.002807322 1.67071192e-08
2.74296 10.281398 4.107492 6.678097 1.225856e-05 -2.82542 -3.75096 -1.727 4.93684 2.1774 3.04979 4.60965 -1.07017 3.92207 -3.6323 4.41029 -0.46318 -2.88884 -0.82121 -2.89518 -1.8041 3.8709 -1.78712 3.31952 3.41479 3.97644 3.37978 0.41987 0.01466343 0.5192019 0.6880376 0.7364248 0.4203448 0.3322424 0.536828 0.6989616 0.5306976 0.3732444 0.4921983 0.3439745 0.2156945 0.218781 0.2966795 0.350595 0.2878285 0.2362905 0.094186 0.0551145 0.0345959 0.02158345 0.0239816 1.0217736e-05 2.36136209e-07 8.7068422e-08 1.0181444 0.00549283 1.29388708e-08
4.25708 8.894845 1.805281 7.803885 1.220832e-05 -4.9191445 -4.154886 -2.525132 4.80444 3.33837 4.44763 0.65147 -4.079344 4.61983 -4.99193309 3.49048 -4.760258 -4.9667322 -2.06382 -4.549367 -2.70778 4.94832 -4.9806714 4.97146 3.97183 -2.54929 1.10164 4.96614 0.06124653 0.719298 0.7990056 0.6056464 0.2840432 0.338432 0.483104 0.6581912 0.3898755 0.277344 0.4306788 0.317169 0.1452335 0.1644125 0.2532045 0.323214 0.241494 0.262068 0.0403787 0.0369471 0.0098129 0.01090325 0.0119259 1.0331451e-05 2.66857209e-07 9.9697258e-08 1.0179086 0.004781238 7.2257699e-09
2.68662 10.450728 3.881981 6.5688375 1.2258076e-05 -2.29943 -3.61456 -1.28216 3.64868 4.88245 3.63033 3.63501 -0.64992 3.54553 -3.99441 2.05147 -0.75848 -2.33691 -0.3742 -2.21378 -1.43076 3.68851 -1.35126 3.39596 3.64616 3.81888 2.9889 0.30132 0.01950192 0.5071212 0.7288632 0.75292 0.3951576 0.3372752 0.5384792 0.7114328 0.5494698 0.3699693 0.5099643 0.361988 0.228396 0.236006 0.317712 0.3561255 0.2969645 0.2537545 0.0965675 0.0544235 0.0466699 0.0308042 0.0323036 1.0318588e-05 2.32062208e-07 8.4254644e-08 1.022213 0.005830468 1.58548272e-08
2.956 9.990674 4.121248 6.8502465 1.1936212e-05 -3.01661 -4.475426 -1.678952 4.81021 3.61349 3.88293 4.9 -0.98116 4.06153 -4.334542 3.91511 -2.25283 -3.56414 -0.09518 -3.29201 -1.79265 3.25119 -0.53772 1.72301 1.56878 4.2282 2.33148 1.75501 0.004157802 0.4977783 0.7223632 0.74162 0.3919184 0.3256136 0.5387336 0.7068584 0.5133222 0.3569553 0.4863276 0.3746225 0.2204775 0.205326 0.2671365 0.3436585 0.3065945 0.258254 0.1307625 0.061859 0.0182066 0.01472345 0.01511165 1.0050156e-05 2.0034228e-07 8.6827852e-08 1.029675 0.004091402 1.54101184e-08
3.99233 9.902502 3.875293 7.067464 1.2389752e-05 -3.17113 -3.93235 -1.945556 3.64763 4.91913 3.39556 3.73542 -1.32513 3.83847 -4.125692 3.88494 -1.72099 -3.57006 -1.65591 -3.26239 -2.07905 3.21104 -2.63879 4.73969 3.65784 4.27801 4.011 -0.46704 0.0436662 0.5645898 0.6632624 0.6504768 0.3225528 0.3043432 0.483656 0.616084 0.4256757 0.3127788 0.4286151 0.329768 0.1860825 0.182904 0.2450735 0.30581 0.2615715 0.2265155 0.0719395 0.0401785 0.0223261 0.01153015 0.01258325 9.978317e-06 1.89281729e-07 9.329869e-08 1.0210292 0.004658332 1.0963729e-08
4.26182 10.743916 1.05628865 5.252033 1.1718744e-05 -4.646657 -4.9999151617 -0.362156 4.99951 4.9 4.9 3.17466 -3.54261 4.9 -4.999419627 1.63303 4.9 -4.23511 -1.51279 -4.719835 1.53848 -0.25958 -1.9089 4.9 3.82236 2.84145 4.08486 -2.89592 0.02971611 0.5132403 0.849876 0.6641504 0.3519968 0.3501352 0.4576576 0.6193592 0.4381524 0.2959749 0.4192488 0.234764 0.1700125 0.149818 0.19811 0.289968 0.259284 0.2178105 0.0688215 0.03464335 0.0090619 0.0100688 0.01118755 9.514964e-06 1.055609589e-07 9.901e-08 1.0042772 0.001528653 1.00177847592e-10
3.03108 10.151282 4.105364 6.8308475 1.233542e-05 -2.83052 -4.13629 -2.019428 4.14493 4.93598 3.23047 3.55356 -1.1401 3.48154 -3.85947 3.94259 -1.01804 -3.12457 -1.0495 -2.71991 -1.87617 3.91704 -1.77838 4.63593 3.28114 3.97501 3.56687 0.17277 0.01555191 0.5180517 0.7019352 0.7090224 0.3602904 0.3345384 0.5163928 0.6829136 0.5150538 0.3532689 0.4789746 0.34582 0.2119055 0.209876 0.283388 0.3452215 0.287097 0.246811 0.087904 0.0465689 0.0264175 0.0159597 0.01618815 1.020607e-05 2.45014578e-07 9.1235233e-08 1.0188516 0.005576375 1.30443095e-08
11.9091 11.333064 3.786202 5.9603435 1.2587384e-05 -4.99895237 -4.9766038 -3.275084 4.9 4.9 2.98196 -1.05881 -3.43282 4.9 -3.15556 4.9 1.22229 -1.05152 -3.33052 -4.9 -3.95205 2.04513 -0.56284 4.9 2.46667 3.53289 3.66021 -4.345935 7.159113e-06 0.132138 0.4822624 0.7479008 0.3825312 0.3066176 0.3115232 0.5235528 0.4779702 0.3089664 0.3880548 0.284632 0.1699345 0.161256 0.230879 0.263247 0.2421295 0.19873 0.081196 0.0419517 0.01280115 0.005615 0.0062389 9.972769e-06 1.504193871e-08 9.901e-08 0.999569 0.00448063 1.08838391e-08
2.1492 10.079126 4.1144555 6.8616275 1.2317864e-05 -2.79362 -4.07966 -2.035628 4.24981 4.99471 3.20948 3.62113 -1.15859 3.45129 -3.83749 3.96556 -0.95779 -3.09886 -0.99615 -2.68955 -1.83266 3.90451 -1.8608 4.65374 3.25845 4.04044 3.68565 0.10583 0.01572606 0.517059 0.707196 0.7114312 0.3635264 0.334072 0.5198752 0.6905688 0.514323 0.3571245 0.4772277 0.344676 0.2105965 0.2117215 0.2868665 0.34556 0.289955 0.246686 0.0883405 0.0486972 0.0262593 0.0152442 0.016938 1.021576e-05 2.48476141e-07 9.1133857e-08 1.0182696 0.005549985 1.29196094e-08
2.78873 10.102968 4.155467 7.131855 1.2267776e-05 -2.95777 -3.54926 -2.217236 4.41088 4.99741 3.29644 3.71751 -1.25771 3.54393 -3.97992 3.98088 -1.29081 -3.22992 -1.24241 -2.85438 -1.77999 3.97436 -2.08449 4.67766 2.71021 3.74791 3.77646 0.4386 0.01368819 0.5578128 0.7101176 0.6995944 0.3459664 0.333576 0.5097816 0.6698272 0.4842369 0.3339882 0.4657959 0.3354475 0.2050435 0.1988945 0.27224 0.328612 0.2721795 0.244126 0.085272 0.0507805 0.02845565 0.0137608 0.00934725 1.0190186e-05 2.30472644e-07 9.1797652e-08 1.0207136 0.005179846 1.22300413e-08
2.78856 9.67223 2.3210075 5.9148195 1.247546e-05 -4.876915 -4.142987 -2.364884 4.99861 4.9 3.80771 2.78102 -4.481086 4.70575 -4.999936678 2.54381 1.34315 -4.9999794827 0.46973 -4.999835174 -2.82155 4.9 -0.9184 3.73253 4.9 4.9 4.5285 -0.31787 0.03332907 0.6021081 0.8201352 0.7489128 0.34804 0.3414064 0.5252336 0.7301432 0.524682 0.3622509 0.4788477 0.2787115 0.169171 0.1780065 0.2452925 0.344841 0.2550005 0.2156835 0.055189 0.004452345 0.00143068 9.5469e-08 1.060765e-07 1.0689886e-05 8.09810868e-08 6.9487606e-08 0.987788 0.006953541 8.8325499e-09
2.85977 10.26009 4.42046 6.9958055 1.2408952e-05 -2.44704 -4.304681 -1.888532 4.30122 4.96869 2.61905 3.72345 -1.16144 3.54754 -3.88466 4.02931 -1.27158 -3.23087 -0.7493 -2.85536 -1.45639 3.68015 -2.09364 4.68049 3.05685 4.10915 3.28535 0.45516 0.004407534 0.4926348 0.6731304 0.695872 0.3622152 0.3165384 0.5035304 0.6636192 0.5143995 0.3474135 0.4691745 0.348681 0.2126785 0.2055055 0.2704095 0.333366 0.2856875 0.248026 0.089466 0.0480403 0.0272815 0.01732985 0.01543095 1.0212967e-05 2.32291129e-07 9.1771021e-08 1.0180082 0.005568444 1.20101819e-08
3.21389 11.818206 0.9234055 5.435687 1.2254424e-05 -3.67683 -1.37985 -1.053248 4.99936 4.9 4.86654 2.86328 0.66325 4.9 -4.957766 4.73282 -1.24039 -3.52891 1.61545 -4.99211429 -2.49483 0.09381 -3.9952 4.02775 4.58042 -1.53763 1.03052 4.22821 0.02771424 0.58023 0.8340728 0.7436392 0.4271016 0.360908 0.5095888 0.679548 0.5443596 0.3951603 0.4897854 0.3761505 0.2366705 0.214872 0.2783795 0.3377545 0.3083775 0.2758645 0.1114995 0.0456662 0.04098255 0.0078201 0.0086207 1.0057699e-05 1.553486211e-08 9.9643006e-08 1.0037824 0.005044431 2.71447917e-10
3.04442 10.269806 3.8578415 6.736294 1.2342864e-05 -2.64672 -3.09103 -1.453484 4.5435 4.02308 3.68233 3.91923 -1.121 3.42758 -3.48316 3.68967 -0.94047 -3.09224 -0.68289 -2.37457 -1.72081 3.54129 -1.61875 3.12719 2.96301 3.47146 3.17386 0.40418 0.02405619 0.5495166 0.7200952 0.7418584 0.3775704 0.3433504 0.5402712 0.7284104 0.5501781 0.3804021 0.5134698 0.351523 0.231182 0.2257755 0.3127895 0.351332 0.285553 0.2457495 0.1192965 0.0746115 0.04595775 0.047037 0.03229775 1.0409123e-05 2.75267826e-07 8.2301374e-08 1.0139778 0.006122774 1.17832866e-08
3.55209 10.331602 4.2109945 7.2350725 1.2454912e-05 -2.63884 -2.66952 -1.241684 4.87103 2.61247 3.52834 3.65238 -0.87543 3.54636 -3.99066 3.00446 -0.66148 -2.68965 -0.06187 -2.35287 -1.30789 3.87563 -1.3123 -0.66674 3.39991 3.53177 3.91607 0.15035 0.007388334 0.5637924 0.6544544 0.6868168 0.3879232 0.3186352 0.4994648 0.6554192 0.5096529 0.349128 0.4683465 0.32773 0.205053 0.211587 0.28697 0.333506 0.2723955 0.2296415 0.1139275 0.03922065 0.0435785 0.01815785 0.0157967 1.0245685e-05 2.61911128e-07 6.5401876e-08 1.0113054 0.00577241 1.36030398e-08
2.99189 10.056124 3.5992135 7.0687655 1.239506e-05 -2.3959 -3.8439 -1.148828 4.98791 2.65127 2.03114 3.8039 -1.19861 4.02846 -3.9122 2.59853 -0.46974 -3.31235 -0.06344 -2.73302 -1.88505 3.58958 -1.75243 2.83284 3.91979 4.95069 3.58724 -0.00295 0.03309633 0.5576706 0.7557296 0.7352336 0.4548664 0.3736856 0.5698864 0.7182232 0.5275215 0.3836574 0.5139324 0.35459 0.237645 0.2372515 0.326703 0.363753 0.3212375 0.2747585 0.1169355 0.065688 0.0557695 0.021659 0.02406555 1.0259821e-05 3.19566517e-07 6.6434149e-08 1.010277 0.006143144 1.57440492e-08
2.70758 10.177826 4.038237 6.8362245 1.2221096e-05 -2.85099 -3.90264 -1.8212 4.62748 2.66217 3.01565 3.36942 -0.82333 3.79428 -4.075672 3.11841 -1.16762 -2.89725 -0.78273 -2.69457 -1.9574 3.75729 -1.46026 3.08369 3.31004 2.49632 3.89147 0.48508 0.004851909 0.5140728 0.7220784 0.7328792 0.4050144 0.3217352 0.53206 0.7011576 0.5313636 0.3500478 0.4812867 0.3451935 0.210013 0.217914 0.2906515 0.3460585 0.293803 0.2413805 0.0968945 0.0499873 0.0346636 0.010185 0.01086845 1.0208635e-05 2.6852308e-07 8.3780236e-08 1.0211994 0.00547281 1.30007468e-08
2.7599 10.129806 4.0613505 6.896844 1.2319324e-05 -2.85848 -3.88258 -2.066444 4.28575 4.96473 3.25576 3.66645 -1.14249 3.50989 -3.88141 3.96162 -1.0849 -3.1536 -0.9129 -2.76472 -1.7665 3.64235 -1.95488 4.66742 3.30847 3.77362 3.72449 0.25081 0.01317222 0.5242896 0.7020584 0.7060456 0.3603032 0.3360336 0.5168536 0.6821504 0.5115879 0.3539394 0.4716378 0.34505 0.208756 0.2082415 0.2863365 0.3414105 0.2897565 0.2477045 0.086733 0.04664775 0.0252375 0.0158915 0.0176572 1.018137e-05 2.40895982e-07 9.1394524e-08 1.0183898 0.005525436 1.3000647e-08
3.27257 10.07844 4.308588 6.983465 1.22988e-05 -2.7839 -4.222673 -2.120528 4.88323 4.79018 3.295 3.66967 -1.06787 3.38953 -3.29771 0.92295 -1.19878 -2.60662 -0.6801 -2.06725 -1.92758 3.99248 -2.06993 -0.43097 3.56934 3.27449 3.7615 -0.07195 0.0123021 0.5149737 0.6874176 0.700528 0.380684 0.3486344 0.5243728 0.6830952 0.5222223 0.3652416 0.4683798 0.3384005 0.1985745 0.2105295 0.2865655 0.351289 0.2695525 0.2421135 0.127367 0.065184 0.0464137 0.02430085 0.0186632 1.0101874e-05 2.89474802e-07 3.7280332e-08 1.0165968 0.005213719 1.27241511e-08
2.70293 10.91704 2.052813 5.1455475 1.1775472e-05 -3.31711 -3.37886 -1.808012 4.97781 4.8073 3.83381 1.65065 -0.09674 4.40467 -4.512855 4.18842 -3.58744 -3.80628 0.07154 -3.86011 -2.2916 -1.94747 -1.08998 1.68233 1.53514 3.59284 3.3102 3.36998 0.07647408 0.5976873 0.82948 0.7540336 0.3832592 0.3359464 0.4914368 0.6867736 0.5213124 0.3798783 0.4803642 0.379229 0.2121955 0.2061565 0.2640385 0.3274085 0.3123555 0.2468985 0.110901 0.0526925 0.0211443 0.0108117 0.012013 9.726396e-06 1.18041712e-07 9.2400265e-08 1.024677 0.003053666 6.0352058e-09
8.81224 11.432632 3.8506025 5.918648 1.233756e-05 -2.32703 -4.79522 -2.520236 4.99499 4.94469 2.22432 4.9 -1.33136 4.77115 -3.38217 4.9 -4.272929 -4.999991663 3.60493 -4.9 1.80831 4.44326 -3.43938 4.9 2.38453 4.9 4.9 -4.345737 0.009 0.3328353 0.6944856 0.5960704 0.3645496 0.2775848 0.4598312 0.5434792 0.4615623 0.3193956 0.401058 0.384754 0.2113905 0.174941 0.1993545 0.269449 0.231914 0.2316715 0.0817355 0.05311 0.0195426 0.005 0.00555555 9.635367e-06 9.00009306917e-09 9.901e-08 1.0015404 0.002839004 1.82592587e-08
3.02073 10.184294 2.333006 5.9966715 1.1847648e-05 -4.398665 -4.659579 -1.108652 4.10829 4.37634 4.02222 4.57357 -1.62729 4.57885 -4.728861 2.17828 -0.31158 -2.94241 -1.82233 -1.04735 -4.100638 2.57712 2.56441 -0.15929 4.63687 3.7288 4.6405 -0.24288 0.01587807 0.530586 0.8499272 0.76642 0.3995272 0.3244584 0.5474672 0.69792 0.5270688 0.3448962 0.4803273 0.343272 0.202459 0.194468 0.269913 0.324228 0.280861 0.20796 0.1177905 0.03575985 0.0258731 0.0158446 0.0176051 9.840586e-06 8.36982106e-08 9.557272e-08 1.0067808 0.00323841 1.17025983e-08
3.34073 10.010064 3.9851985 6.932317 1.2293612e-05 -2.36208 -4.284859 -2.507684 4.91068 1.75659 3.02817 3.7002 -0.9567 3.46902 -3.98252 3.65453 -0.97885 -2.9616 -0.5215 -2.79662 -1.65696 3.89464 -1.49455 1.29101 3.25059 3.48861 3.80632 0.47021 0.02765304 0.5198805 0.712988 0.7117064 0.4074248 0.3138856 0.5252848 0.7105792 0.5414328 0.3703059 0.487062 0.3392195 0.220511 0.225088 0.303024 0.3637535 0.2981195 0.2516465 0.0977415 0.04921225 0.0141956 0.0157729 0.01752545 1.0274261e-05 2.88832634e-07 8.0308405e-08 1.022529 0.005842004 1.35738483e-08
