# x	 y	 dy	 fy
2.636600000000000055e-01 2.103671375100819863e-01 5.000000000000000278e-02 2.221353929678124006e-01
2.645600000000000174e-01 2.537522127653760173e-01 5.000000000000000278e-02 2.032069955325378763e-01
2.654699999999999838e-01 2.589034555235060209e-01 5.000000000000000278e-02 1.841406358387289999e-01
2.663699999999999957e-01 2.468535307788000122e-01 5.000000000000000278e-02 1.653569447305615059e-01
2.672800000000000176e-01 1.814597735369309905e-01 5.000000000000000278e-02 1.464912721646194904e-01
2.681899999999999840e-01 2.008140162950609875e-01 5.000000000000000278e-02 1.277139246056303579e-01
2.690899999999999959e-01 2.054390915503550019e-01 5.000000000000000278e-02 1.092281852494485506e-01
2.700000000000000178e-01 1.681963343084849904e-01 5.000000000000000278e-02 9.064619338304379104e-02
2.708999999999999742e-01 1.948444095637789919e-01 5.000000000000000278e-02 7.240026650445395562e-02
2.718099999999999961e-01 2.257946523219100110e-01 5.000000000000000278e-02 5.404911328184123370e-02
2.727100000000000080e-01 2.056637275772039974e-01 5.000000000000000278e-02 3.599765353331219053e-02
2.736199999999999743e-01 1.390529703353340085e-01 5.000000000000000278e-02 1.790055718476306346e-02
2.745299999999999963e-01 1.338972130934640015e-01 5.000000000000000278e-02 1.237014928146989122e-02
2.754300000000000082e-01 1.340712883487580054e-01 5.000000000000000278e-02 1.773787568317487795e-02
2.763399999999999745e-01 1.539925311068890135e-01 5.000000000000000278e-02 3.547366144486580053e-02
2.772399999999999864e-01 1.513446063621829984e-01 5.000000000000000278e-02 5.283830820764065517e-02
2.781500000000000083e-01 4.948384912031299904e-02 5.000000000000000278e-02 7.027536234321497821e-02
2.790500000000000203e-01 5.252692437560679828e-02 5.000000000000000278e-02 8.739990230059246912e-02
2.799599999999999866e-01 1.053271671337370069e-01 5.000000000000000278e-02 1.045394767628379795e-01
2.808599999999999985e-01 8.414624238903109510e-02 5.000000000000000278e-02 1.213302187758803635e-01
2.817700000000000204e-01 4.984348514716149814e-02 5.000000000000000278e-02 1.381751917941972663e-01
2.826699999999999768e-01 3.019956040245539916e-02 5.000000000000000278e-02 1.546992789937104706e-01
2.835799999999999987e-01 7.415280316058579790e-02 5.000000000000000278e-02 1.711852296981477561e-01
2.844800000000000106e-01 9.148187841587969438e-02 5.000000000000000278e-02 1.873490068284239807e-01
2.853899999999999770e-01 6.701953265505609936e-02 5.000000000000000278e-02 2.035488901190060096e-01
2.862899999999999889e-01 5.246559192287209711e-02 5.000000000000000278e-02 2.193843457342248560e-01
2.872000000000000108e-01 4.173400740477480053e-02 5.000000000000000278e-02 2.351960425372133789e-01
2.881000000000000227e-01 2.413306667259070004e-02 5.000000000000000278e-02 2.506833969368156834e-01
2.890099999999999891e-01 2.385951784550659899e-02 5.000000000000000278e-02 2.661888672243380993e-01
2.899100000000000010e-01 1.222458577690709990e-03 5.000000000000000278e-02 2.812821318244616009e-01
2.908200000000000229e-01 4.865695690421199815e-02 5.000000000000000278e-02 2.963725383999985530e-01
2.917199999999999793e-01 6.708501617202790313e-02 5.000000000000000278e-02 3.111377864282087735e-01
2.926300000000000012e-01 1.021894316539310038e-01 5.000000000000000278e-02 3.258706790326758584e-01
2.935300000000000131e-01 1.456834909217470109e-01 5.000000000000000278e-02 3.402055171834275638e-01
2.944399999999999795e-01 1.747599064036489958e-01 5.000000000000000278e-02 3.545315461746524899e-01
2.953399999999999914e-01 1.880349656714649931e-01 5.000000000000000278e-02 3.685329279519327095e-01
2.962500000000000133e-01 2.069123811533679913e-01 5.000000000000000278e-02 3.824356107530748616e-01
2.971500000000000252e-01 2.388954404211839910e-01 5.000000000000000278e-02 3.959840602054780501e-01
2.980599999999999916e-01 2.244708559030859918e-01 5.000000000000000278e-02 4.095067060268124393e-01
2.989600000000000035e-01 2.298169151709019975e-01 5.000000000000000278e-02 4.226862206382011600e-01
2.998600000000000154e-01 2.702499744387180103e-01 5.000000000000000278e-02 4.355944854286307177e-01
3.007699999999999818e-01 2.963683899206209782e-01 5.000000000000000278e-02 4.484645257506668647e-01
3.016699999999999937e-01 2.759504491884369748e-01 5.000000000000000278e-02 4.610123837164687433e-01
3.025800000000000156e-01 2.799378646703399864e-01 5.000000000000000278e-02 4.734421102556116145e-01
3.034800000000000275e-01 3.041789239381549881e-01 5.000000000000000278e-02 4.855038687576533896e-01
3.043899999999999939e-01 3.161653394200579781e-01 5.000000000000000278e-02 4.975113117121408024e-01
3.052900000000000058e-01 3.246813986878739899e-01 5.000000000000000278e-02 5.091952008487686809e-01
