# z rho mu
108.5 1.09786e-05 8.72906e-08
108.5 1.10002e-05 8.64557e-08
109 1.10002e-05 8.64557e-08
109 1.10219e-05 8.56181e-08
109.5 1.10219e-05 8.56181e-08
109.5 1.10437e-05 8.47792e-08
110 1.10437e-05 8.47792e-08
110 1.10654e-05 8.39405e-08
110.5 1.10654e-05 8.39405e-08
110.5 1.10871e-05 8.31035e-08
111 1.10871e-05 8.31035e-08
111 1.11087e-05 8.22696e-08
111.5 1.11087e-05 8.22696e-08
111.5 1.11302e-05 8.14404e-08
112 1.11302e-05 8.14404e-08
112 1.11515e-05 8.06172e-08
112.5 1.11515e-05 8.06172e-08
112.5 1.11726e-05 7.98016e-08
113 1.11726e-05 7.98016e-08
113 1.11935e-05 7.89951e-08
113.5 1.11935e-05 7.89951e-08
113.5 1.12142e-05 7.81991e-08
114 1.12142e-05 7.81991e-08
114 1.12345e-05 7.74152e-08
114.5 1.12345e-05 7.74152e-08
114.5 1.12544e-05 7.66447e-08
115 1.12544e-05 7.66447e-08
115 1.1274e-05 7.58892e-08
115.5 1.1274e-05 7.58892e-08
115.5 1.12932e-05 7.51501e-08
116 1.12932e-05 7.51501e-08
116 1.13118e-05 7.44289e-08
116.5 1.13118e-05 7.44289e-08
116.5 1.133e-05 7.37271e-08
117 1.133e-05 7.37271e-08
117 1.13477e-05 7.30462e-08
117.5 1.13477e-05 7.30462e-08
117.5 1.13647e-05 7.23877e-08
118 1.13647e-05 7.23877e-08
118 1.13812e-05 7.1753e-08
118.5 1.13812e-05 7.1753e-08
118.5 1.1397e-05 7.11436e-08
119 1.1397e-05 7.11436e-08
119 1.14121e-05 7.05609e-08
119.5 1.14121e-05 7.05609e-08
119.5 1.14264e-05 7.00065e-08
120 1.14264e-05 7.00065e-08
120 1.144e-05 6.94819e-08
120.5 1.144e-05 6.94819e-08
120.5 1.14528e-05 6.89885e-08
121 1.14528e-05 6.89885e-08
121 1.14648e-05 6.85277e-08
121.5 1.14648e-05 6.85277e-08
121.5 1.14758e-05 6.81011e-08
122 1.14758e-05 6.81011e-08
122 1.14859e-05 6.77102e-08
122.5 1.14859e-05 6.77102e-08
122.5 1.14951e-05 6.73564e-08
123 1.14951e-05 6.73564e-08
123 1.15033e-05 6.70412e-08
123.5 1.15033e-05 6.70412e-08
123.5 1.15104e-05 6.6766e-08
124 1.15104e-05 6.6766e-08
124 1.15165e-05 6.65325e-08
124.5 1.15165e-05 6.65325e-08
124.5 1.15214e-05 6.63419e-08
125 1.15214e-05 6.63419e-08
125 1.15252e-05 6.61959e-08
125.5 1.15252e-05 6.61959e-08
125.5 1.15278e-05 6.60959e-08
126 1.15278e-05 6.60959e-08
126 1.15287e-05 6.60611e-08
126.5 1.15287e-05 6.60611e-08
126.5 1.15276e-05 6.61015e-08
127 1.15276e-05 6.61015e-08
127 1.15247e-05 6.62139e-08
127.5 1.15247e-05 6.62139e-08
127.5 1.152e-05 6.63953e-08
128 1.152e-05 6.63953e-08
128 1.15136e-05 6.66425e-08
128.5 1.15136e-05 6.66425e-08
128.5 1.15056e-05 6.69524e-08
129 1.15056e-05 6.69524e-08
129 1.1496e-05 6.73217e-08
129.5 1.1496e-05 6.73217e-08
129.5 1.1485e-05 6.77474e-08
130 1.1485e-05 6.77474e-08
130 1.14726e-05 6.82262e-08
130.5 1.14726e-05 6.82262e-08
130.5 1.14589e-05 6.87551e-08
131 1.14589e-05 6.87551e-08
131 1.14439e-05 6.93309e-08
131.5 1.14439e-05 6.93309e-08
131.5 1.14279e-05 6.99504e-08
132 1.14279e-05 6.99504e-08
132 1.14108e-05 7.06105e-08
132.5 1.14108e-05 7.06105e-08
132.5 1.13927e-05 7.1308e-08
133 1.13927e-05 7.1308e-08
133 1.13738e-05 7.20399e-08
133.5 1.13738e-05 7.20399e-08
133.5 1.1354e-05 7.28028e-08
134 1.1354e-05 7.28028e-08
134 1.13335e-05 7.35938e-08
